age,annual_income,employment_length,employment_type,home_ownership,credit_score,loan_amount,loan_purpose,interest_rate,loan_term,debt_to_income_ratio,loan_to_income_ratio,monthly_payment,payment_to_income_ratio,credit_score_tier,income_category,default
44,47643.04584033813,16.5,Full-time,Rent,644,86148.87,major_purchase,7.85,36,1.8082149971834922,1.8082149971834922,2693.6351213913954,0.678454135048796,Fair,Medium,1
29,38169.22452337903,1.4,Full-time,Rent,634,73161.77,vacation,7.84,60,1.916773812242051,1.916773812242051,1477.8609820684408,0.46462384306390175,Fair,Medium,1
55,82581.48666153368,3.8,Unemployed,Own,528,153826.0,home_improvement,8.67,36,1.8627177375780024,1.8627177375780024,4868.034367535203,0.7073790358103678,Poor,High,1
28,15532.30848643032,1.1,Full-time,Rent,610,24333.4,home_improvement,8.78,36,1.566631259046824,1.566631259046824,771.3065054556248,0.5958984186770209,Fair,Low,1
21,20780.59520995646,0.0,Full-time,Rent,571,10445.13,medical,10.19,60,0.5026386344793193,0.5026386344793193,222.90589645343263,0.12871964110823927,Poor,Low,1
44,52459.27462516026,3.9,Self-employed,Mortgage,541,19106.11,business,8.6,60,0.3642084290436685,0.3642084290436685,392.91259161643825,0.08987831290247954,Poor,Medium,1
30,28726.64339254208,6.1,Full-time,Rent,620,41127.46,medical,9.85,60,1.431683452814309,1.431683452814309,870.8046192331127,0.3637617972975659,Fair,Low,1
43,66463.54413690961,9.3,Full-time,Own,730,24379.07,major_purchase,4.73,60,0.3668036412530312,0.3668036412530312,457.0535572639948,0.08252106863079722,Good,High,0
21,15000.0,0.0,Part-time,Rent,588,28669.5,vacation,8.88,36,1.9113,1.9113,910.0821010354299,0.728065680828344,Fair,Low,1
56,61160.51943209372,1.7,Part-time,Own,538,57923.46,business,11.4,36,0.9470727282542488,0.9470727282542488,1907.3307638113022,0.37422784139608306,Poor,High,1
48,48673.24690402411,23.3,Part-time,Own,573,7717.08,car,10.01,36,0.15854869956008588,0.15854869956008588,249.04469777118211,0.061399979729051216,Poor,Medium,0
21,41380.831171582024,0.0,Part-time,Own,614,15978.29,home_improvement,6.01,60,0.38612781685673275,0.38612781685673275,308.9794118164041,0.08960073630283001,Fair,Medium,1
22,18884.524754494716,0.4,Full-time,Rent,680,12311.09,other,3.0,60,0.651914208064454,0.651914208064454,221.21416794744533,0.14056853693061716,Good,Low,0
60,81476.95204969402,2.8,Full-time,Own,761,117093.29,debt_consolidation,7.75,60,1.4371339017269942,1.4371339017269942,2360.2447336420873,0.3476190025668911,Excellent,High,0
31,67347.44092523077,1.4,Full-time,Rent,646,101078.77,major_purchase,10.09,60,1.5008553942267504,1.5008553942267504,2152.104022311278,0.3834629484497647,Fair,High,1
29,34047.215220164944,5.3,Part-time,Rent,611,17185.26,other,10.22,36,0.504747888744269,0.504747888744269,556.2967397918264,0.19606774986837167,Fair,Medium,0
21,41680.91020049736,0.0,Full-time,Rent,641,55529.62,vacation,8.35,60,1.3322554553844026,1.3322554553844026,1135.2649257925177,0.3268445685081909,Fair,Medium,1
35,67866.92143088844,9.5,Full-time,Own,651,10890.74,car,8.12,36,0.1604719909255125,0.1604719909255125,341.8794237134783,0.060449965875342244,Fair,High,0
37,60746.85645145366,8.8,Full-time,Own,652,17945.87,debt_consolidation,8.39,60,0.2954205542198152,0.2954205542198152,367.23632085381024,0.07254426167331772,Fair,High,1
48,59070.01415863897,25.7,Full-time,Own,651,65952.87,medical,9.79,36,1.116520301195059,1.116520301195059,2121.6169863320333,0.43100385531668217,Fair,Medium,1
23,37173.989266335135,1.0,Full-time,Rent,682,53428.87,other,7.79,60,1.4372649009285998,1.4372649009285998,1077.9830631371683,0.34797978406263524,Good,Medium,0
21,15000.0,0.0,Part-time,Own,479,27559.47,debt_consolidation,12.49,60,1.837298,1.837298,619.8910876405165,0.4959128701124132,Poor,Low,1
45,43807.82720402191,5.9,Full-time,Rent,654,40817.05,home_improvement,11.19,60,0.9317296155754712,0.9317296155754712,891.3340708460399,0.24415748355514194,Fair,Medium,1
52,55336.65193653817,3.1,Full-time,Mortgage,720,18145.49,home_improvement,5.43,36,0.32791087579367517,0.32791087579367517,547.3467127170707,0.11869457805538042,Good,Medium,0
21,58609.181802614235,0.0,Full-time,Rent,718,109309.38,home_improvement,7.03,60,1.8650555533795954,1.8650555533795954,2166.004240694732,0.4434808691899776,Good,Medium,0
52,52218.011947187944,9.8,Full-time,Mortgage,668,48621.84,vacation,6.59,60,0.9311315805966526,0.9311315805966526,953.3931645958573,0.21909524220725138,Fair,Medium,0
40,36740.39110395391,10.0,Full-time,Mortgage,585,38401.02,debt_consolidation,9.03,60,1.0451989988715003,1.0451989988715003,797.701247307964,0.26054199969214287,Fair,Medium,1
53,50019.15139796016,6.6,Full-time,Rent,676,86203.81,major_purchase,7.96,60,1.7234160834546963,1.7234160834546963,1746.2526760832482,0.4189401764591622,Good,Medium,1
39,56278.532361164805,15.1,Self-employed,Own,660,68264.81,major_purchase,6.7,60,1.212981347166515,1.212981347166515,1342.083715625789,0.28616603724056566,Fair,Medium,0
21,27139.320890033243,0.0,Part-time,Mortgage,537,18258.13,vacation,7.44,36,0.6727555959849089,0.6727555959849089,567.4383862433644,0.25090018510452244,Poor,Low,1
38,62911.554146923896,5.5,Self-employed,Rent,619,70931.7,debt_consolidation,6.59,60,1.1274828759490796,1.1274828759490796,1390.8522987440206,0.26529669805883066,Fair,High,0
52,74475.67465217727,26.1,Full-time,Mortgage,654,95867.78,medical,9.45,60,1.2872361404945976,1.2872361404945976,2011.060136994596,0.3240349517697137,Fair,High,1
29,15000.0,7.0,Self-employed,Rent,519,26859.3,car,9.68,36,1.7906199999999999,1.7906199999999999,862.6443752940114,0.6901155002352092,Poor,Low,1
35,30687.443619335965,13.9,Part-time,Rent,551,16761.04,vacation,10.0,60,0.5461856063318019,0.5461856063318019,356.12256628735696,0.139257959980596,Poor,Medium,1
37,65818.91427498478,5.5,Self-employed,Mortgage,611,76535.56,business,9.44,60,1.1628201534932976,1.1628201534932976,1605.1460057997906,0.29264767250829804,Fair,High,1
21,21950.526331347926,0.0,Full-time,Rent,561,40585.39,other,12.07,60,1.8489483754218368,1.8489483754218368,904.2358799103397,0.49433122446033645,Poor,Low,1
60,92390.14845671089,8.9,Full-time,Own,629,17221.37,business,8.45,60,0.1863983367021974,0.1863983367021974,352.9079196676763,0.045837084437594156,Fair,High,0
29,32924.27730669397,5.0,Full-time,Rent,574,15463.84,other,10.51,60,0.46967895015438904,0.46967895015438904,332.4548463707136,0.12117071300567166,Poor,Medium,1
46,42264.814592621326,17.6,Self-employed,Mortgage,595,32036.66,debt_consolidation,7.37,60,0.7579983565240346,0.7579983565240346,639.9716979455662,0.1817033967703132,Fair,Medium,1
38,42061.25782652483,12.6,Full-time,Rent,555,58426.87,vacation,10.04,60,1.3890899373711698,1.3890899373711698,1242.5485679794187,0.35449683595410825,Poor,Medium,1
55,53699.5920498054,7.0,Full-time,Own,530,91262.98,home_improvement,8.86,60,1.6995097451644556,1.6995097451644556,1888.2743847367913,0.4219639619575771,Poor,Medium,1
44,45753.99669955686,19.5,Full-time,Rent,701,21889.84,business,7.43,60,0.4784246531235163,0.4784246531235163,437.8997132158839,0.11484890802209419,Good,Medium,0
37,48352.86864932615,6.7,Part-time,Rent,535,27500.14,business,10.98,60,0.5687385416456205,0.5687385416456205,597.6454237395787,0.14832098457047577,Poor,Medium,1
29,42843.56788095903,1.7,Self-employed,Own,570,71302.08,debt_consolidation,9.62,60,1.6642423478388406,1.6642423478388406,1501.6612021980275,0.4205983609125357,Poor,Medium,0
49,36740.35049016858,15.2,Part-time,Rent,619,14029.4,medical,8.35,36,0.38185264464894403,0.38185264464894403,441.8991400833574,0.1443314941271252,Fair,Medium,0
21,24739.479887363526,0.0,Part-time,Rent,488,14750.57,business,12.12,36,0.5962360594142612,0.5962360594142612,490.77585147433143,0.23805311366711995,Poor,Low,1
47,49251.61142423083,25.1,Full-time,Mortgage,565,73489.21,medical,9.38,60,1.4921178794942889,1.4921178794942889,1539.1041239958176,0.374997872229279,Poor,Medium,1
26,21629.710069007648,3.7,Full-time,Rent,575,8991.51,major_purchase,9.17,36,0.4157018273159185,0.4157018273159185,286.6395550424868,0.15902546310310534,Poor,Low,1
55,70210.60827004699,0.2,Self-employed,Own,657,117480.86,debt_consolidation,6.4,60,1.673263669047563,1.673263669047563,2293.1491398952185,0.39193207916533845,Fair,High,1
41,42166.95072322115,2.7,Part-time,Mortgage,578,43515.51,car,10.96,60,1.0319814274840653,1.0319814274840653,945.264797273271,0.26900635148447233,Poor,Medium,1
47,78782.91738032723,2.0,Full-time,Own,668,74874.26,debt_consolidation,8.22,60,0.9503869936491682,0.9503869936491682,1526.0756720546817,0.23244770152709618,Fair,High,1
40,66973.47051664726,1.9,Full-time,Own,641,23908.52,medical,7.84,60,0.3569849347146671,0.3569849347146671,482.94989100185734,0.086532751659954,Fair,High,0
21,42727.42440913059,0.0,Full-time,Mortgage,658,59448.83,other,6.41,60,1.3913506564485585,1.3913506564485585,1160.6801445032363,0.32597709613085113,Fair,Medium,1
29,27745.838593069202,2.7,Full-time,Rent,685,49376.55,major_purchase,12.67,60,1.7796020053376245,1.7796020053376245,1115.1446875084303,0.48229705529404565,Good,Low,1
48,44884.55137451525,3.1,Full-time,Own,781,63511.86,car,3.0,60,1.4150048971205949,1.4150048971205949,1141.224965839307,0.3051094234139393,Excellent,Medium,0
41,51654.17775438106,17.6,Full-time,Mortgage,632,36265.4,car,7.45,60,0.7020806753026698,0.7020806753026698,725.8228677636473,0.1686189731754086,Fair,Medium,0
54,64693.92704807887,20.3,Self-employed,Rent,680,92364.65,debt_consolidation,7.13,60,1.4277174723271469,1.4277174723271469,1834.6011921369957,0.34029800493148,Good,High,0
44,45104.94069924275,18.3,Full-time,Mortgage,682,48212.25,other,9.9,60,1.0688906636963924,1.0688906636963924,1021.9972048722047,0.27189851640071777,Good,Medium,0
28,16262.28838474134,2.6,Full-time,Rent,614,28005.09,debt_consolidation,8.66,60,1.7220878966995048,1.7220878966995048,576.7293086984183,0.4255705925664593,Fair,Low,1
30,35817.90842708062,3.7,Full-time,Rent,512,34862.63,home_improvement,11.51,60,0.9733295865383818,0.9733295865383818,766.8951648359798,0.2569313056558573,Poor,Medium,1
41,44362.68705977223,6.4,Part-time,Rent,562,24438.3,business,9.35,60,0.550875107431454,0.550875107431454,511.46021529613415,0.13834875636104269,Poor,Medium,1
21,35325.2055555703,0.0,Full-time,Rent,605,10328.62,vacation,13.14,36,0.2923866920958743,0.2923866920958743,348.7089219907297,0.11845669396901548,Fair,Medium,1
60,84552.86195926288,23.8,Full-time,Own,693,53608.78,home_improvement,8.65,60,0.6340267940998665,0.6340267940998665,1103.7458955427564,0.15664698319607945,Good,High,0
45,72020.47165761195,11.8,Full-time,Own,651,84316.22,debt_consolidation,7.32,60,1.170725740326202,1.170725740326202,1682.3213205228703,0.2803071874098281,Fair,High,1
54,48059.7192641723,27.7,Full-time,Rent,607,20333.14,home_improvement,10.83,60,0.42308070690620964,0.42308070690620964,440.36983202797364,0.10995565652991947,Fair,Medium,0
21,31015.87461540449,0.0,Full-time,Rent,718,5444.72,other,6.91,36,0.17554623454970378,0.17554623454970378,167.8931904277935,0.06495764862722532,Good,Medium,0
54,56037.166948867794,15.5,Full-time,Own,709,53392.31,debt_consolidation,11.22,36,0.9528017369029175,0.9528017369029175,1753.5636040817358,0.3755144022213277,Good,Medium,0
66,63897.1766683422,10.8,Full-time,Rent,551,48569.59,business,13.14,36,0.7601210653187397,0.7601210653187397,1639.778534831538,0.307953237435099,Poor,High,0
24,22384.52576780325,2.8,Full-time,Rent,593,20117.92,home_improvement,10.26,60,0.8987422922730209,0.8987422922730209,430.024589459905,0.23052956882120607,Fair,Low,1
49,76623.79504100232,20.6,Full-time,Own,698,73777.49,vacation,7.29,60,0.9628535099380131,0.9628535099380131,1470.9982307851537,0.23037202425142295,Good,High,1
40,43567.767069324094,12.2,Self-employed,Rent,647,67771.14,vacation,7.42,60,1.5555339315913073,1.5555339315913073,1355.4197185246908,0.37332729484198063,Fair,Medium,1
21,48481.81989938668,0.0,Self-employed,Rent,565,93364.4,home_improvement,11.95,60,1.9257610418453186,1.9257610418453186,2074.4812771842217,0.5134661895504788,Poor,Medium,1
45,63741.65230907619,1.8,Full-time,Rent,641,38139.21,debt_consolidation,11.7,36,0.5983404668436771,0.5983404668436771,1261.3096778457295,0.2374540914119601,Fair,High,1
50,55953.04959495236,2.0,Full-time,Own,649,105782.48,debt_consolidation,8.07,36,1.8905579010575118,1.8905579010575118,3318.255482937895,0.711651394937496,Fair,Medium,1
32,56383.77728105376,1.7,Full-time,Own,677,30104.07,medical,9.04,60,0.5339136796377006,0.5339136796377006,625.4955590842926,0.13312245243160895,Good,Medium,0
53,72358.91768340919,4.7,Full-time,Own,585,111027.21,other,10.83,60,1.5343956702859427,1.5343956702859427,2404.598297077311,0.39877848492949186,Fair,High,1
21,15000.0,0.0,Unemployed,Mortgage,349,20918.36,other,15.89,36,1.3945573333333334,1.3945573333333334,734.2919601809173,0.5874335681447338,Poor,Low,1
22,54153.2259743857,0.2,Full-time,Own,705,10788.53,debt_consolidation,6.08,60,0.1992222957336455,0.1992222957336455,208.97406733969896,0.04630728387746496,Good,Medium,0
41,54315.91115985648,17.1,Self-employed,Rent,542,80243.69,business,11.49,60,1.477351447973243,1.477351447973243,1764.365150463208,0.3898007297207318,Poor,Medium,1
40,49434.48525266373,11.0,Self-employed,Own,693,89581.87,debt_consolidation,12.34,60,1.8121331605283166,1.8121331605283166,2008.124715441467,0.4874632852376901,Good,Medium,0
31,24878.874358195426,3.7,Full-time,Rent,567,46459.37,other,10.34,36,1.867422510001771,1.867422510001771,1506.540347756359,0.7266600535373908,Poor,Low,1
49,78286.29435309913,1.9,Full-time,Own,659,109747.01,car,9.38,60,1.4018674776583728,1.4018674776583728,2298.46089905185,0.35231621341303565,Fair,High,1
46,64538.792427368746,14.8,Full-time,Mortgage,671,102908.22,other,9.01,60,1.5945172837841952,1.5945172837841952,2136.704867176697,0.3972875450834606,Good,High,1
50,71302.97948408964,3.4,Full-time,Own,554,16822.48,major_purchase,11.49,60,0.23592955191660295,0.23592955191660295,369.885749974413,0.06225025983217686,Poor,High,0
38,38997.19933863889,12.6,Part-time,Rent,719,15847.68,car,5.07,36,0.4063799521187135,0.4063799521187135,475.46741474602896,0.1463081727332958,Good,Medium,0
47,70562.35603627814,20.9,Full-time,Rent,640,42246.48,car,12.91,60,0.5987113012252577,0.5987113012252577,959.2919916317882,0.16313944922223206,Fair,High,0
34,55202.62763237559,7.1,Full-time,Own,601,61249.68,major_purchase,9.73,36,1.109542835676139,1.109542835676139,1968.5997701997912,0.42793610115296055,Fair,Medium,1
64,69629.34336743571,6.4,Self-employed,Own,550,58061.47,other,11.54,60,0.8338649654299947,0.8338649654299947,1278.0893568559572,0.22026736919429774,Poor,High,1
30,15185.825870886827,7.1,Unemployed,Own,468,20478.95,debt_consolidation,12.12,60,1.3485568828535544,1.3485568828535544,456.7857471749089,0.36095692211297564,Poor,Low,0
65,89652.79927991437,13.5,Full-time,Mortgage,695,84884.05,other,9.7,36,0.9468086962346223,0.9468086962346223,2727.0293304345196,0.36501204901636275,Good,High,0
40,25552.338128795258,4.2,Self-employed,Rent,504,40182.13,business,10.29,60,1.5725421993660236,1.5725421993660236,859.4964698314737,0.4036404647586732,Poor,Low,1
23,29822.60954892262,0.9,Full-time,Mortgage,547,43416.27,medical,7.89,60,1.4558172694035243,1.4558172694035243,878.0415689931043,0.35330572968916785,Poor,Low,0
56,62782.848851919196,32.3,Part-time,Own,654,95419.55,debt_consolidation,8.33,36,1.5198346641621558,1.5198346641621558,3004.649423232899,0.5742936763484031,Fair,High,0
41,68703.70697539314,5.9,Full-time,Own,625,115065.84,home_improvement,10.05,36,1.6748126857436072,1.6748126857436072,3715.552722707845,0.6489698247063036,Fair,High,1
50,55971.74841815291,26.3,Self-employed,Mortgage,508,94313.66,business,10.52,36,1.6850225813101802,1.6850225813101802,3066.3139178740284,0.6573989209626806,Poor,Medium,1
54,83558.24712242994,1.8,Full-time,Own,666,132118.08,car,7.0,60,1.5811494921191915,1.5811494921191915,2616.096332849774,0.37570386018509805,Fair,High,0
44,46524.146470147825,1.9,Full-time,Own,613,10480.05,other,10.01,36,0.22526044635175657,0.22526044635175657,338.2109405211397,0.08723494344722325,Fair,Medium,0
32,53982.91592335179,7.7,Full-time,Rent,739,69318.73,home_improvement,5.16,60,1.284086433908515,1.284086433908515,1313.2173057958273,0.29191842270849083,Good,Medium,0
51,94040.71637789145,5.7,Full-time,Own,659,12940.0,business,10.43,36,0.13759997263315335,0.13759997263315335,420.154635685832,0.05361353913947109,Fair,High,0
40,33131.83529738775,6.0,Full-time,Rent,604,50133.18,business,8.85,60,1.5131422557793746,1.5131422557793746,1037.0364729032635,0.37560363206985803,Fair,Medium,0
48,63702.5697242687,3.7,Self-employed,Rent,613,13760.37,other,10.3,36,0.21600965329280472,0.21600965329280472,445.9490819502395,0.08400585732358865,Fair,High,0
21,66231.73623865098,0.0,Part-time,Own,576,130351.24,home_improvement,7.66,60,1.9681084537827758,1.9681084537827758,2621.893566223743,0.4750399820611098,Poor,High,1
45,56507.30697981502,6.7,Part-time,Mortgage,616,71580.55,major_purchase,11.96,60,1.2667485644921868,1.2667485644921868,1590.8232977623163,0.3378302841430205,Fair,Medium,1
32,39909.87490090235,8.1,Part-time,Rent,526,17791.68,debt_consolidation,11.83,60,0.445796436199747,0.445796436199747,394.2393703857687,0.11853889435574905,Poor,Medium,1
59,85132.568956028,26.7,Unemployed,Own,513,84258.35,medical,12.35,36,0.9897310868596066,0.9897310868596066,2812.689039068622,0.3964671674157621,Poor,High,1
47,58667.06041904843,24.8,Part-time,Own,617,98014.25,car,6.66,36,1.6706862300565524,1.6706862300565524,3011.182135048213,0.6159194846729742,Fair,Medium,0
42,26086.525335679,15.2,Full-time,Rent,668,11530.14,debt_consolidation,6.81,36,0.44199600566312386,0.44199600566312386,355.0164703777465,0.16331027569648038,Fair,Low,1
45,72492.78519885527,16.7,Part-time,Own,582,81182.74,debt_consolidation,10.27,60,1.1198733746718006,1.1198733746718006,1735.6982985347397,0.2873165864062535,Fair,High,0
28,15000.0,4.9,Full-time,Rent,570,1602.05,vacation,7.93,60,0.10680333333333333,0.10680333333333333,32.430153920897425,0.02594412313671794,Poor,Low,0
59,67053.20997868758,33.6,Unemployed,Mortgage,583,107151.69,home_improvement,8.6,60,1.598009849700819,1.598009849700819,2203.5489282737926,0.3943522934649976,Fair,High,1
63,96501.2167458243,12.4,Full-time,Rent,660,45331.88,major_purchase,9.96,36,0.4697544914837724,0.4697544914837724,1461.8810832858937,0.18178602914029898,Fair,High,0
44,48889.15170595143,6.9,Full-time,Rent,633,40853.66,major_purchase,7.73,60,0.8356385532258429,0.8356385532258429,823.0959801897578,0.20203156360094332,Fair,Medium,0
59,62899.63735879665,28.2,Full-time,Own,737,69659.02,major_purchase,7.8,60,1.1074629826980718,1.1074629826980718,1405.7756428071323,0.26819403770896905,Good,High,0
33,53443.19586563401,2.7,Full-time,Rent,644,20053.86,debt_consolidation,7.09,60,0.37523691604108184,0.37523691604108184,397.94254557307846,0.08935301247483306,Fair,Medium,0
